373 -61 104
378 -61 104
379 -61 104
380 -61 104
381 -61 104
384 -61 104
385 -62 104
388 -62 104
389 -62 104
390 -61 104
392 -60 1
393 -64 117
400 -64 104
401 -64 104
402 -64 104
403 -64 104
408 -62 104
409 -62 104
410 -62 104
411 -63 104
416 -62 104
417 -62 104
418 -62 104
419 -62 104
420 -61 104
426 -61 104
427 -61 104
428 -61 104
429 -61 104
434 -61 104
435 -61 104
436 -60 104
437 -60 104
442 -60 104
443 -60 104
444 -60 104
445 -60 104
450 -60 104
451 -60 104
452 -60 104
455 -60 104
458 -60 78
459 -60 78
460 -60 78
461 -61 78
463 -68 1
468 -57 78
469 -57 78
470 -57 78
471 -57 78
476 -55 52
477 -55 52
478 -55 52
479 -56 52
484 -57 104
485 -57 104
486 -57 104
487 -57 104
492 -57 104
493 -57 104
494 -58 78
495 -58 78
497 -58 78
501 -58 78
502 -58 78
504 -58 78
506 -58 78
509 -58 78
510 -58 78
511 -59 78
516 -58 78
517 -58 78
518 -58 78
519 -58 78
524 -58 78
525 -58 78
526 -58 78
527 -58 78
529 -72 78
530 -70 78
536 -68 78
537 -68 78
538 -68 78
539 -68 78
544 -68 78
545 -69 78
546 -68 78
547 -68 78
550 -68 78
551 -68 78
555 -68 78
556 -68 78
558 -69 78
561 -69 78
562 -69 78
563 -69 78
568 -69 78
569 -70 78
570 -69 78
571 -70 78
576 -70 78
577 -70 78
580 -70 78
581 -70 78
582 -70 78
583 -71 78
588 -71 78
589 -71 78
590 -71 78
591 -71 78
594 -71 78
595 -72 78
600 -69 78
601 -69 78
602 -69 78
605 -69 78
606 -68 78
607 -69 78
611 -68 78
613 -67 78
614 -67 78
615 -67 78
619 -67 78
621 -68 78
622 -67 78
623 -67 78
626 -68 78
628 -68 78
630 -68 78
631 -68 78
636 -68 78
637 -68 78
638 -68 78
639 -68 78
643 -68 78
644 -68 78
647 -68 78
649 -68 78
650 -69 78
653 -69 78
654 -69 78
655 -69 78
658 -69 78
659 -69 78
660 -70 78
662 -82 1
663 -68 1
668 -84 12
669 -81 12
670 -72 52
671 -72 52
672 -72 52
673 -72 52
677 -70 12
678 -88 12
679 -69 12
680 -71 12
682 -73 78
683 -73 78
684 -73 78
687 -86 12
688 -81 12
689 -81 12
690 -67 52
691 -67 52
692 -67 52
697 -69 58.5
698 -69 58.5
699 -68 58.5
700 -68 58.5
701 -69 58.5
706 -68 58.5
707 -69 58.5
709 -68 52
711 -68 52
713 -68 52
715 -68 52
716 -68 52
717 -68 52
718 -68 52
723 -67 52
724 -67 52
725 -66 52
726 -67 52
731 -67 78
732 -67 78
733 -67 78
734 -67 78
735 -67 78
738 -73 78
739 -73 78
740 -72 52
742 -89 12
743 -75 1
748 -66 52
749 -66 52
750 -66 52
752 -67 52
756 -66 52
757 -67 52
758 -67 52
761 -68 58.5
764 -67 52
765 -67 52
766 -67 52
768 -67 52
771 -68 78
773 -68 78
774 -68 78
775 -68 78
780 -68 78
781 -68 78
782 -68 78
785 -68 78
786 -68 78
787 -68 78
789 -68 78
793 -68 78
795 -67 78
797 -68 78
800 -67 104
801 -67 104
803 -67 104
805 -68 104
806 -67 104
807 -67 104
808 -74 1
809 -78 1
810 -71 1
812 -64 1
817 -68 1
818 -65 104
819 -65 78
820 -65 78
821 -66 78
826 -68 78
827 -68 78
828 -67 78
829 -68 78
834 -68 78
835 -68 78
836 -69 78
837 -68 78
842 -69 78
843 -69 78
844 -69 78
845 -68 78
850 -69 78
851 -69 78
852 -69 78
854 -69 78
855 -69 78
859 -69 78
860 -69 78
863 -69 78
866 -68 52
867 -68 52
868 -69 104
869 -69 104
874 -69 78
875 -69 78
876 -69 78
877 -69 78
878 -66 78
880 -67 78
882 -67 1
884 -71 78
886 -67 78
888 -65 78
895 -49 1
896 -59 104
897 -59 104
898 -59 104
899 -59 104
903 -59 104
905 -59 104
906 -59 104
907 -59 104
912 -59 104
913 -59 104
914 -59 104
917 -59 104
920 -59 104
921 -59 104
922 -59 104
923 -59 104
928 -59 104
929 -59 104
932 -59 104
933 -59 104
934 -59 104
937 -59 104
940 -59 104
941 -59 104
942 -59 104
945 -59 104
948 -59 104
949 -59 104
950 -59 104
951 -59 104
954 -59 104
955 -59 104
957 -53 1
958 -56 104
960 -51 1
965 -57 104
966 -57 104
967 -58 104
968 -58 104
973 -57 104
974 -58 104
975 -58 104
976 -57 104
981 -57 104
982 -57 104
983 -57 104
984 -57 104
989 -57 104
990 -57 104
991 -57 104
992 -57 104
997 -56 104
998 -57 104
999 -56 104
1000 -56 104
1005 -56 104
1006 -57 104
1007 -56 104
1010 -56 104
1013 -56 104
1014 -56 104
1015 -56 104
1018 -56 104
1021 -56 104
1022 -56 104
1023 -56 104
1024 -56 104
1025 -60 1
1026 -66 1
1031 -60 104
1032 -60 104
1033 -60 104
1034 -61 104
1038 -62 117
1040 -61 104
1041 -61 104
1044 -61 104
1045 -61 104
1046 -61 104
1047 -61 104
1052 -61 104
1053 -61 104
1054 -61 104
1056 -61 104
1060 -61 104
1062 -61 104
1063 -61 104
1064 -61 104
1067 -62 104
1069 -62 104
1071 -62 104
1072 -62 104
1077 -61 104
1078 -63 117
1079 -63 117
1080 -63 117
1085 -62 104
1086 -62 104
1087 -62 104
1088 -62 104
1091 -62 104
1092 -62 104
1097 -56 104
1098 -56 104
1099 -56 104
1100 -56 104
1105 -56 117
1106 -56 117
1107 -56 117
1109 -56 117
1112 -57 117
1114 -57 117
1115 -57 117
1118 -56 117
1119 -56 117
1120 -56 117
1125 -56 117
1126 -56 117
1127 -56 117
1129 -56 117
1133 -56 117
1134 -56 117
1135 -56 117
1136 -56 117
1140 -56 117
1142 -56 117
1143 -56 117
1146 -56 117
1148 -56 117
1150 -56 117
1151 -56 117
1152 -56 117
1155 -56 117
1156 -56 117
1161 -44 117
1162 -44 117
1163 -45 117
1166 -44 130
1167 -44 117
1168 -45 117
1172 -44 117
1173 -44 117
1174 -45 117
1178 -44 117
1179 -43 117
1182 -43 117
1183 -44 117
1184 -44 117
1189 -44 117
1190 -44 117
1191 -44 117
1192 -44 117
1196 -43 117
1197 -44 117
1200 -44 117
1201 -43 117
1202 -44 117
1206 -44 130
1207 -44 117
1209 -44 117
1212 -44 117
1214 -44 117
1215 -45 117
1216 -44 117
1219 -44 117
1220 -44 117
1221 -32 1
1226 -70 117
1227 -70 117
1228 -69 117
1229 -70 117
1232 -69 117
1234 -69 117
1236 -70 117
1237 -70 117
1238 -70 117
1243 -70 117
1245 -70 117
1246 -70 117
1247 -71 117
1252 -70 117
1253 -71 117
1254 -69 117
1255 -69 117
1259 -71 117
1261 -70 117
1262 -70 117
1263 -70 117
1268 -70 117
1269 -70 117
1270 -70 117
1271 -70 117
1276 -70 117
1277 -70 117
1278 -69 104
1279 -69 104
1284 -68 104
1285 -68 104
1286 -68 104
1287 -68 104
1289 -50 1
1291 -48 1
1292 -51 1
1297 -53 104
1298 -53 104
1299 -54 117
1300 -54 117
1303 -54 104
1304 -54 104
1308 -54 104
1309 -54 104
1310 -55 117
1315 -54 104
1316 -54 104
1317 -54 104
1320 -54 104
1321 -54 104
1323 -54 104
1325 -54 104
1327 -54 104
1329 -54 104
1332 -54 104
1334 -54 104
1336 -54 104
1337 -54 104
1339 -54 104
1341 -54 104
1343 -54 104
1346 -54 104
1348 -54 104
1349 -54 104
1350 -54 104
1354 -54 104
1355 -54 104
1356 -54 104
1358 -54 104
1363 -64 104
1364 -64 104
1365 -64 104
1366 -64 104
1371 -66 117
1372 -66 78
1373 -66 78
1374 -66 78
1379 -66 117
1380 -66 117
1381 -66 117
1382 -66 117
1385 -67 117
1387 -66 117
1388 -66 117
1392 -64 117
1393 -64 130
1394 -64 117
1398 -64 117
1400 -64 117
1401 -64 117
1402 -64 117
1407 -64 117
1408 -64 117
1409 -64 117
1410 -64 117
1414 -64 117
1416 -64 117
1419 -63 104
1420 -63 104
1421 -63 104
1422 -63 104
1423 -63 104
1428 -69 78
1429 -69 78
1430 -69 78
1431 -69 78
1434 -71 130
1435 -70 130
1438 -71 130
1439 -71 130
1443 -70 130
1445 -70 130
1446 -65 117
1447 -63 104
1448 -63 104
1453 -63 104
1454 -63 104
1455 -63 104
1456 -63 104
1460 -62 104
1462 -62 104
1464 -62 104
1465 -62 104
1467 -62 104
1470 -62 104
1471 -62 104
1472 -62 104
1475 -62 104
1476 -62 104
1478 -62 104
1482 -62 104
1483 -62 104
1484 -62 104
1485 -62 104
1488 -62 104
1489 -62 104
1490 -68 104
1496 -54 104
1497 -54 104
1498 -55 104
1499 -55 104
1504 -55 104
1505 -55 104
1506 -55 104
1507 -55 104
1512 -55 104
1513 -55 104
1514 -55 104
1515 -55 104
1520 -55 104
1521 -55 104
1524 -55 104
1525 -55 104
1528 -55 104
1529 -55 104
1532 -55 104
1533 -55 104
1534 -55 104
1535 -55 104
1540 -55 104
1541 -55 104
1542 -55 104
1544 -55 104
1548 -55 104
1549 -55 104
1550 -55 104
1551 -55 104
1554 -55 104
1555 -55 104
1556 -59 1
1561 -54 104
1562 -54 104
1563 -54 104
1564 -54 104
1568 -54 104
1569 -55 104
1571 -55 104
1572 -55 104
1575 -56 78
1576 -56 78
1577 -56 78
1580 -56 117
1583 -56 117
1586 -56 117
1587 -56 117
1588 -56 117
1589 -57 117
1594 -56 117
1595 -56 117
1596 -56 117
1597 -56 117
1600 -57 117
1602 -56 117
1604 -56 117
1605 -56 117
1610 -56 117
1611 -57 117
1612 -56 117
1613 -56 117
1618 -57 117
1619 -57 117
1620 -57 117
1621 -57 117
1622 -57 117
1627 -62 117
1628 -62 117
1629 -62 117
1630 -62 117
1631 -62 130
1636 -62 117
1637 -62 117
1639 -62 130
1640 -62 130
1641 -62 130
1642 -62 130
1645 -62 130
1648 -61 144.444
1649 -62 144.444
1650 -62 144.444
1654 -61 144.444
1656 -61 144.444
1657 -61 144.444
1659 -61 144.444
1660 -61 144.444
1664 -61 144.444
1665 -61 144.444
1667 -61 144.444
1671 -61 144.444
1672 -61 144.444
1673 -61 144.444
1675 -61 144.444
1678 -61 144.444
1680 -61 144.444
1681 -61 144.444
1683 -61 144.444
1685 -62 144.444
1688 -61 144.444
1689 -61 144.444
1690 -61 144.444
1691 -62 1
1694 -57 1
1695 -57 1
1696 -59 1
1697 -65 1
1700 -65 144.444
1701 -65 144.444
1704 -63 144.444
1705 -64 144.444
1708 -63 144.444
1709 -63 144.444
1712 -63 117
1713 -63 117
1716 -61 104
1717 -61 104
1720 -60 104
1721 -60 104
1724 -59 104
1725 -60 104
1728 -59 104
1729 -58 104
1734 -58 104
1735 -58 104
1736 -57 104
1737 -57 104
1741 -57 104
1743 -58 104
1744 -58 104
1745 -58 104
1746 -58 104
1751 -58 104
1752 -57 104
1753 -57 104
1754 -57 104
1759 -56 104
1760 -57 104
1761 -57 104
1762 -57 104
1766 -57 104
1768 -57 104
1770 -56 104
1772 -56 104
1773 -56 104
1776 -56 104
1777 -56 104
1778 -56 104
1783 -55 104
1784 -55 104
1785 -55 104
1786 -55 104
1791 -55 104
1792 -55 104
1793 -55 104
1794 -55 104
1799 -46 104
1800 -46 104
1801 -45 104
1802 -45 104
1806 -47 117
1807 -46 104
1809 -45 104
1810 -45 104
1815 -45 104
1816 -45 104
1817 -45 104
1820 -45 104
1821 -45 104
1822 -45 104
1824 -44 104
1828 -45 117
1829 -44 104
1830 -44 104
1834 -44 104
1835 -44 104
1837 -44 104
1839 -44 104
1841 -43 104
1843 -44 104
1847 -44 104
1848 -44 104
1849 -44 104
1850 -44 104
1853 -44 104
1854 -44 104
1857 -43 104
1858 -44 104
1859 -48 1
1864 -61 104
1865 -62 117
1866 -62 117
1867 -62 117
1872 -61 104
1873 -63 117
1874 -63 117
1875 -63 117
1878 -63 117
1881 -63 117
1882 -63 117
1885 -63 117
1886 -63 117
1889 -63 117
1890 -64 117
1893 -64 117
1894 -63 117
1895 -63 117
1899 -64 130
1901 -64 117
1902 -64 117
1904 -63 117
1907 -64 117
1909 -63 117
1910 -63 117
1913 -64 117
1914 -64 117
1916 -63 117
1918 -63 117
1919 -63 117
1922 -62 117
1923 -62 117
1924 -60 1
1930 -62 117
1931 -62 117
1932 -62 117
1933 -62 117
1936 -62 130
1939 -62 117
1940 -62 117
1941 -62 117
1942 -62 117
1945 -61 117
1948 -61 117
1949 -61 117
1950 -61 117
1952 -61 117
1956 -61 117
1957 -61 117
1958 -61 117
1963 -63 117
1964 -63 117
1965 -63 117
1966 -63 117
1971 -63 130
1972 -63 117
1973 -63 117
1974 -63 117
1979 -61 78
1980 -63 130
1981 -63 130
1982 -63 130
1983 -63 130
1988 -63 130
1989 -63 130
1992 -63 117
1993 -63 117
1994 -63 117
1995 -63 117
1999 -63 117
2001 -63 117
2002 -63 117
2003 -63 117
2004 -63 117
2009 -63 117
2010 -63 117
2011 -63 117
2012 -63 117
2017 -62 130
2018 -62 117
2019 -62 117
2020 -62 117
2021 -62 117
2024 -62 117
2025 -62 117
2030 -61 117
2031 -61 117
2032 -61 117
2033 -61 117
2038 -62 117
2039 -61 117
2040 -61 117
2041 -62 117
2045 -61 117
2046 -62 117
2048 -62 117
2050 -62 117
2053 -61 117
2055 -61 117
2056 -62 117
2057 -61 117
2059 -61 117
2063 -64 78
2064 -64 78
2065 -65 78
2070 -65 130
2071 -65 130
2072 -65 130
2073 -65 130
2078 -65 130
2079 -65 130
2082 -65 130
2083 -65 130
2084 -65 130
2087 -65 117
2088 -65 117
2089 -65 117
2094 -69 104
2095 -69 104
2096 -69 104
2099 -69 104
2102 -69 104
2103 -70 104
2104 -70 104
2107 -70 104
2108 -70 104
2109 -70 104
2114 -72 117
2115 -71 104
2117 -71 104
2118 -71 104
2122 -71 104
2123 -71 104
2124 -71 104
2125 -71 104
2129 -71 104
2130 -70 104
2131 -71 104
2135 -71 104
2136 -71 104
2139 -72 104
2142 -73 117
2143 -71 104
2146 -71 78
2147 -72 78
2148 -71 117
2149 -71 117
2152 -70 117
2153 -70 117
2158 -70 78
2159 -70 78
2160 -70 78
2161 -70 78
2166 -70 78
2167 -70 78
2168 -70 78
2171 -70 78
2172 -69 78
2173 -69 104
2175 -68 104
2176 -68 104
2182 -68 78
2183 -69 78
2184 -69 78
2185 -69 78
2189 -69 78
2191 -69 52
2192 -68 52
2195 -70 72.2222
2196 -70 72.2222
2197 -71 72.2222
2202 -70 72.2222
2203 -70 72.2222
2204 -70 72.2222
2205 -70 72.2222
2208 -69 78
2209 -70 72.2222
2214 -69 72.2222
2215 -70 78
2216 -70 78
2217 -70 78
2218 -69 78
2219 -76 1
2222 -62 1
2223 -64 1
2228 -71 78
2229 -71 78
2230 -71 78
2231 -72 78
2236 -71 78
2237 -71 78
2238 -71 78
2239 -72 78
2240 -71 78
2245 -70 104
2246 -70 104
2247 -70 104
2250 -70 104
2253 -70 104
2254 -70 78
2255 -70 78
2256 -70 78
2257 -70 78
2260 -71 78
2262 -71 78
2266 -71 78
2267 -71 78
2268 -71 78
2269 -71 78
2271 -71 78
2272 -71 78
2273 -71 104
2279 -71 78
2280 -69 52
2281 -69 52
2282 -69 52
2286 -70 78
2287 -70 78
2288 -70 78
2290 -70 78
2295 -69 78
2296 -69 78
2297 -69 78
2298 -69 78
2302 -68 78
2303 -68 78
2304 -69 78
2308 -68 104
2309 -67 104
2310 -67 104
2312 -67 104
2316 -65 104
2317 -65 104
2318 -65 104
2323 -66 117
2324 -65 104
2325 -65 104
2326 -65 104
2330 -65 104
2332 -66 104
2333 -66 104
2334 -65 104
2338 -65 104
2340 -65 104
2341 -66 104
2342 -66 117
2343 -66 117
2344 -66 117
2348 -67 117
2350 -66 117
2351 -66 117
2354 -67 117
2355 -66 117
2360 -67 104
2361 -67 104
2362 -67 104
2364 -66 104
2367 -66 104
2369 -66 104
2372 -67 104
2373 -66 104
2375 -66 104
2376 -67 104
2379 -67 104
2381 -66 104
2382 -66 104
2384 -67 104
2386 -66 104
2388 -67 104
2390 -67 104
2393 -66 104
2394 -66 104
2395 -66 104
2399 -66 104
2400 -66 104
2401 -66 104
2405 -66 104
2406 -66 104
2407 -66 104
2411 -66 104
2412 -67 104
2413 -67 104
2416 -66 104
2417 -67 104
2419 -67 104
2420 -57 1
2425 -54 78
2426 -54 78
2427 -54 78
2428 -54 78
2433 -55 78
2434 -55 78
2435 -55 78
2436 -55 78
2439 -55 78
2442 -55 78
2443 -55 78
2445 -55 78
2447 -55 78
2449 -55 78
2452 -54 52
2454 -55 104
2457 -57 104
2458 -57 104
2459 -57 104
2460 -57 104
2465 -57 104
2466 -57 104
2467 -57 104
2468 -57 104
2472 -57 104
2474 -57 104
2475 -57 104
2476 -57 104
2481 -57 104
2482 -57 104
2483 -57 104
2484 -57 104
2485 -57 1
2490 -50 104
2491 -51 117
2492 -51 117
2493 -51 117
2497 -51 104
2498 -51 104
2499 -51 104
2502 -51 104
2506 -52 104
2507 -53 117
2508 -53 117
2509 -52 104
2514 -52 104
2515 -52 104
2516 -52 104
2517 -52 104
2522 -52 104
2523 -53 104
2524 -53 104
2525 -53 104
2528 -53 104
2530 -52 104
2532 -53 104
2533 -53 104
2538 -52 104
2539 -53 104
2540 -53 104
2541 -53 104
2545 -53 104
2547 -52 104
2548 -53 104
2549 -53 104
2550 -47 1
2555 -39 104
2556 -39 104
2557 -39 104
2558 -39 104
2562 -40 117
2564 -40 117
2565 -41 117
2566 -41 117
2569 -39 117
2571 -40 117
2573 -40 117
2574 -40 117
2577 -39 117
2580 -39 117
2583 -39 117
2584 -39 130
2585 -39 130
2586 -39 130
2590 -40 117
2591 -41 117
2595 -40 117
2596 -41 117
2597 -41 130
2599 -41 117
2603 -41 117
2604 -41 117
2605 -42 117
2608 -41 117
2609 -41 117
2610 -42 117
2613 -42 117
2614 -42 117
2615 -35 1
2621 -64 1
2622 -65 117
2623 -65 117
2624 -65 117
2625 -64 130
2630 -66 117
2631 -67 117
2632 -66 117
2633 -67 117
2638 -66 78
2639 -66 78
2640 -67 78
2641 -67 78
2646 -66 117
2648 -66 117
2649 -66 117
2650 -66 1
2652 -65 117
2654 -66 117
2655 -66 130
2660 -66 117
2661 -66 117
2663 -64 104
2664 -65 104
2668 -65 78
2669 -65 78
2670 -65 78
2673 -64 78
2675 -64 78
2676 -64 78
2677 -64 78
2681 -64 78
2682 -64 78
2683 -63 104
2684 -59 1
2689 -64 78
2690 -64 78
2691 -64 78
2692 -64 78
2695 -64 104
2697 -64 104
2699 -63 104
2700 -63 104
2703 -63 104
2706 -63 104
2709 -63 104
2710 -63 104
2711 -62 104
2714 -63 104
2715 -63 104
2716 -63 104
2720 -63 104
2722 -64 104
2723 -63 104
2724 -64 104
2729 -64 104
2730 -63 104
2731 -63 104
2732 -63 104
2737 -63 104
2738 -63 104
2739 -63 104
2740 -63 104
2745 -63 104
2746 -63 104
2747 -63 104
2748 -63 104
2749 -75 1
2754 -68 78
2755 -69 78
2756 -69 78
2757 -69 78
2760 -67 78
2763 -66 78
2764 -66 78
2765 -66 78
2768 -67 78
2770 -67 78
2772 -66 78
2774 -66 78
2776 -66 78
2778 -66 78
2779 -66 78
2783 -66 78
2784 -66 78
2785 -66 78
2788 -66 78
2790 -66 78
2791 -66 78
2795 -66 78
2797 -66 78
2798 -66 78
2800 -66 78
2802 -66 78
2804 -66 78
2807 -66 78
2808 -66 78
2810 -67 78
2812 -67 78
2813 -67 78
2814 -76 1
2819 -71 78
2820 -71 78
2821 -71 78
2822 -71 78
2826 -72 78
2828 -71 78
2829 -71 78
2830 -71 78
2831 -71 78
2834 -71 78
2837 -71 78
2838 -71 78
2839 -72 78
2843 -71 78
2844 -72 78
2845 -72 78
2849 -71 78
2850 -73 78
2853 -71 78
2854 -72 78
2855 -72 78
2858 -73 78
2859 -72 78
2860 -73 78
2865 -72 78
2866 -73 78
2867 -72 78
2868 -72 78
2873 -73 78
2874 -73 78
2875 -73 78
2877 -73 78
2879 -73 78
2880 -73 78
2881 -80 1
2882 -86 12
2887 -68 78
2888 -68 78
2890 -68 78
2891 -68 78
2895 -69 78
2896 -69 78
2897 -68 78
2898 -69 78
2903 -68 78
2904 -68 78
2905 -69 78
2907 -69 78
2910 -68 78
2911 -68 78
2912 -68 78
2913 -68 78
2916 -68 78
2920 -69 78
2921 -69 78
2922 -67 52
2927 -69 104
2928 -69 104
2929 -69 104
2930 -69 104
2935 -70 78
2936 -70 78
2937 -69 52
2938 -71 58.5
2939 -71 65
2944 -71 72.2222
2945 -71 72.2222
2946 -71 72.2222
2947 -70 72.2222
2952 -59 72.2222
2953 -59 72.2222
2954 -59 72.2222
2955 -59 72.2222
2959 -59 78
2961 -59 72.2222
2962 -59 72.2222
2963 -59 72.2222
2968 -59 72.2222
2969 -59 72.2222
2970 -60 72.2222
2972 -59 78
2974 -59 78
2976 -59 78
2980 -59 78
2981 -60 78
2982 -60 78
2983 -60 78
2984 -59 78
2988 -59 78
2989 -59 78
2991 -60 78
2992 -60 78
2997 -60 78
2998 -60 78
2999 -60 78
3000 -60 78
3005 -60 78
3006 -60 78
3007 -60 78
3008 -60 78
3011 -60 78
3012 -60 78
3013 -55 1
3018 -55 78
3019 -55 78
3020 -55 78
3021 -55 78
3026 -54 78
3027 -54 78
3028 -55 78
3029 -55 78
3033 -55 78
3035 -54 78
3036 -55 78
3038 -54 78
3040 -55 78
3041 -54 78
3043 -54 78
3046 -54 78
3048 -54 78
3050 -54 78
3052 -54 78
3055 -55 78
3057 -55 78
3058 -55 78
3060 -54 78
3062 -55 78
3066 -53 52
3067 -53 52
3068 -53 52
3069 -53 52
3074 -55 72.2222
3075 -55 72.2222
3076 -55 72.2222
3077 -55 72.2222
3080 -54 1
3081 -55 1
